author;channel_num
166772;44
166772;51
166772;60
166772;79
166772;98
166772;131
166772;151
166772;225
166772;242
166772;303
166772;369
166772;1156
166773;56
166773;425
166788;24
166788;94
166788;188
166788;217
166794;31
166849;6
166849;9
166849;10
166849;31
166849;32
166849;122
166849;148
166849;199
166849;200
166849;246
166849;308
166849;331
166849;428
166849;551
166849;622
166849;691
166849;692
166849;741
166849;830
166849;991
166849;1006
166849;1039
166849;1209
166849;1238
166849;1272
166849;1383
166849;2077
166890;148
166896;273
166896;546
166897;70
166897;591
166929;10
166932;48
166933;141
166940;10
166946;164
166998;2
166998;236
167001;78
167007;1
167007;3
167007;19
167007;44
167007;60
167007;70
167007;100
167007;104
167007;105
167007;146
167007;470
167007;520
167007;833
167007;1718
167022;5
167022;17
167022;614
167026;598
167027;7
167056;78
167082;31
167098;2
167104;1043
167133;10
167151;44
167151;164
167212;199
167214;815
167277;78
167291;62
167295;1
167295;3
167295;4
167295;12
167295;13
167295;19
167295;25
167295;27
167295;28
167295;29
167295;30
167295;44
167295;51
167295;70
167295;96
167295;98
167295;100
167295;105
167295;127
167295;146
167295;150
167295;178
167295;188
167295;197
167295;212
167295;223
167295;236
167295;273
167295;295
167295;359
167295;393
167295;430
167295;461
167295;470
167295;581
167295;690
167295;777
167295;1156
167295;1236
167328;10
167334;11
167337;321
167355;2
167355;3
167355;4
167355;13
167355;30
167355;40
167355;44
167355;45
167355;54
167355;70
167355;73
167355;99
167355;104
167355;116
167355;124
167355;146
167355;206
167355;289
167355;317
167355;398
167355;503
167355;547
167355;560
167355;623
167355;751
167355;897
167363;105
167363;283
167407;6
167407;187
167407;352
167407;388
167407;509
167407;645
167407;723
167407;759
167407;1377
167407;1568
167430;7
167430;9
167434;88
167442;419
167460;10
167460;259
167477;94
167477;1024
167534;1182
167535;6
167535;10
167535;31
167535;64
167535;390
167541;1471
167541;1943
167545;90
167590;21
167608;100
167621;140
167641;9
167663;32
167663;552
167683;120
167701;233
167707;10
167707;212
167707;1312
167707;1503
167730;21
167748;3
167779;87
167779;140
167779;207
167779;240
167779;273
167819;6
167819;10
167819;31
167819;32
167819;76
167819;88
167819;90
167819;125
167819;176
167819;265
167819;348
167819;404
167819;584
167819;1182
167819;1453
167823;6
167823;199
167823;318
167884;152
167884;666
167884;1102
167911;207
167911;1470
167989;478
168030;1535
168091;6
168091;31
168091;32
168091;152
168091;212
168091;293
168091;939
168135;1204
168141;90
168218;97
168221;7
168315;6
168344;331
168344;413
168344;582
168378;310
168399;65
168399;190
168404;10
168404;90
168404;1193
168463;464
168485;9
168485;10
168485;96
168485;822
168485;1307
168515;88
168515;494
168515;534
168516;463
168537;432
168570;63
168570;420
168579;7
168579;9
168579;96
168579;468
168603;11
168603;97
168614;7
168627;274
168644;31
168644;90
168644;109
168644;444
168644;482
168644;622
168644;692
168644;883
168644;928
168644;959
168644;1400
168644;2136
168649;31
168649;148
168649;169
168649;212
168649;240
168649;265
168649;318
168649;444
168649;1520
168654;28
168681;631
168687;31
168687;96
168687;199
168687;728
168687;822
168687;909
168687;1028
168687;1277
168688;19
168694;11
168694;78
168700;29
168700;31
168700;109
168700;125
168700;202
168700;221
168700;407
168700;453
168700;1136
168700;1376
168742;407
168742;741
168743;7
168766;7
168766;10
168775;1718
168790;125
168797;10
168797;331
168801;470
168801;520
168801;1476
168833;126
168845;30
168845;70
168845;85
168862;217
168931;352
168974;1
168983;7
168983;21
168983;31
168983;87
168983;121
168983;192
168983;267
168983;567
168985;7
168985;10
168985;96
168986;9
169018;6
169081;90
169081;240
169081;473
169081;1365
169084;10
169084;11
169084;195
169112;10
169112;21
169112;82
169112;121
169112;212
169112;370
169112;501
169112;728
169140;388
169140;830
169143;10
169163;537
169183;1237
169184;4
169228;11
169228;97
169228;815
169328;10
169328;266
169357;31
169357;429
169357;700
169395;7
169397;6
169397;31
169397;308
169411;5
169411;17
169411;76
169411;120
169411;286
169411;486
169435;109
169456;506
169470;90
169470;792
169476;7
169483;78
169489;142
169489;341
169489;1237
169504;10
169525;463
169525;1122
169532;7
169533;3
169539;661
169608;6
169608;2077
169611;6
169611;32
169611;153
169611;202
169611;328
169611;403
169611;446
169611;583
169611;673
169611;1334
169611;1421
169611;1656
169637;6
169637;9
169656;141
169656;1275
169726;100
169727;710
169735;21
169735;928
169747;1489
169753;3
169772;1360
169781;76
169785;10
169809;9
169809;31
169809;56
169809;122
169809;205
169812;149
169857;6
169857;10
169857;32
169857;93
169857;125
169857;145
169857;148
169857;153
169857;184
169857;221
169857;240
169857;265
169857;370
169857;423
169857;502
169857;514
169857;661
169857;867
169857;876
169857;889
169857;1333
169857;1373
169857;1455
169857;1459
169857;1494
169857;1543
169857;1574
169857;1660
169857;1707
169857;1737
169857;1897
169857;1968
169857;2156
169864;176
169891;8
169891;10
169891;928
169923;628
169940;463
169941;21
169947;25
169947;54
169947;63
169947;73
169947;159
169947;172
169947;420
169950;257
169954;149
169962;3
169962;170
169970;6
169970;10
169970;432
170015;9
170023;176
170068;46
170068;445
170068;638
170099;159
170100;4
170112;370
170123;6
170123;31
170123;88
170123;109
170123;207
170123;388
170123;633
170123;665
170123;700
170123;898
170188;3
170188;7
170188;174
170205;125
170205;396
170205;609
170205;867
170205;913
170205;1381
170205;2039
170206;1416
170231;38
170242;1
170242;3
170242;12
170242;19
170242;65
170242;70
170242;100
170242;124
170242;470
170257;224
170267;6
170267;9
170267;10
170270;8
170282;19
170282;28
170282;124
170282;178
170323;8
170323;9
170323;10
170323;273
170336;29
170336;36
170336;44
170336;49
170336;79
170336;131
170336;171
170353;9
170353;142
170353;192
170353;1585
170360;262
170363;9
170363;10
170363;191
170363;202
170363;1512
170371;142
170413;163
170421;7
170421;1751
170430;63
170458;313
170461;679
170466;7
170466;8
170466;31
170466;32
170466;125
170466;152
170466;267
170466;273
170466;722
170466;1422
170469;6
170488;471
170491;28
170491;40
170491;131
170496;120
170547;10
170567;98
170586;32
170601;169
170601;207
170609;8
170618;10
170621;32
170621;259
170621;342
170644;6
170644;31
170644;32
170644;64
170644;77
170644;153
170644;173
170644;207
170644;259
170644;386
170644;567
170644;661
170644;725
170644;735
170644;796
170644;867
170644;1139
170644;1602
170650;103
170673;6
170673;8
170673;10
170673;21
170673;32
170673;56
170673;90
170673;93
170673;97
170673;121
170673;125
170673;148
170673;169
170673;184
170673;201
170673;207
170673;208
170673;229
170673;266
170673;273
170673;278
170673;307
170673;336
170673;342
170673;367
170673;552
170673;617
170673;634
170673;796
170673;805
170673;852
170673;995
170673;1031
170673;1122
170673;1249
170673;1684
170673;1810
170673;1887
170677;88
170677;153
170709;79
170709;156
170722;8
170722;141
170722;176
170740;171
170794;32
170794;815
170794;1655
170838;740
170845;629
170869;413
170922;3
170923;344
170923;663
170937;6
170937;328
170937;1204
170937;1520
170940;10
170940;903
170950;7
170950;121
170998;44
171011;29
171069;106
171091;5
171098;968
171113;4
171113;9
171113;13
171113;24
171113;27
171113;29
171113;36
171113;46
171113;54
171113;73
171113;83
171113;114
171113;168
171113;183
171113;209
171113;262
171113;321
171113;329
171113;347
171113;350
171113;392
171113;543
171113;704
171113;792
171130;9
171183;207
171192;10
171204;9
171204;88
171204;246
171226;6
171243;6
171243;31
171243;64
171243;173
171243;199
171243;293
171243;575
171252;104
171255;221
171261;4
171278;1
171278;2
171278;3
171278;4
171278;12
171278;13
171278;19
171278;22
171278;33
171278;36
171278;38
171278;54
171278;70
171278;94
171278;100
171278;206
171278;218
171278;273
171278;289
171278;456
171278;470
171278;520
171298;9
171300;1
171305;645
171316;171
171332;20
171369;6
171374;263
171379;7
171379;10
171392;11
171405;178
171410;3
171410;45
171424;10
171439;951
171446;11
171483;7
171589;9
171589;88
171606;79
171622;378
171630;1594
171635;75
171635;102
171635;118
171673;1108
171714;420
171722;140
171722;173
171722;251
171722;344
171722;534
171723;221
171726;1784
171738;6
171738;10
171738;31
171738;109
171738;125
171738;142
171738;187
171738;199
171738;240
171738;253
171738;310
171738;318
171738;396
171738;502
171738;534
171738;548
171738;643
171738;645
171738;665
171738;680
171738;706
171738;707
171738;714
171738;732
171738;771
171738;772
171738;935
171738;987
171738;1031
171738;1086
171738;1446
171738;2065
171738;2102
171741;9
171741;152
171804;120
171804;235
171893;122
171903;72
171905;217
171934;10
171995;10
172003;32
172003;187
172003;199
172003;209
172003;302
172003;404
172003;645
172003;728
172003;754
172003;1326
172003;1656
172041;463
172047;3
172091;10
172091;11
172091;221
172091;266
172091;267
172091;1297
172107;165
172123;94
172123;335
172142;10
172178;125
172184;461
172195;3
172195;4
172195;25
172195;36
172195;44
172195;221
172195;461
172195;503
172206;229
172206;482
172206;569
172206;945
172206;991
172221;72
172224;1418
172277;1416
172293;868
172306;6
172306;580
172307;24
172321;93
172321;169
172336;102
172381;10
172388;54
172391;21
172417;93
172417;122
172417;142
172417;145
172417;147
172417;148
172417;208
172417;265
172417;273
172417;534
172417;552
172417;573
172417;582
172417;597
172417;622
172417;661
172417;699
172417;738
172417;808
172417;889
172417;977
172417;1205
172417;1237
172417;1351
172417;1456
172417;1638
172417;1897
172444;170
172465;125
172483;44
172489;32
172489;87
172489;530
172489;617
172497;24
172511;21
172511;726
172517;722
172518;9
172595;1330
172603;32
172603;62
172603;90
172603;109
172603;207
172603;208
172603;307
172603;328
172603;1115
172603;1199
172603;1491
172603;1894
172610;63
172614;253
172629;78
172629;246
172638;32
172638;148
172638;195
172638;199
172638;310
172638;815
172638;1084
172638;1175
172675;596
172694;9
172697;3
172697;4
172757;13
172764;10
172775;338
172804;9
172813;8
172813;11
172830;671
172849;991
172863;6
172863;9
172863;10
172863;21
172863;29
172863;31
172863;32
172863;64
172863;77
172863;82
172863;88
172863;120
172863;169
172863;173
172863;187
172863;199
172863;207
172863;209
172863;265
172863;267
172863;310
172863;318
172863;413
172863;1517
172893;176
172908;204
172915;63
172976;303
173005;31
173005;187
173007;32
173007;90
173007;267
173007;460
173007;758
173007;1812
173036;4
173042;22
173042;91
173042;791
173049;10
173064;1163
173116;8
173116;82
173117;1247
173121;10
173121;76
173178;6
173178;348
173191;90
173194;6
173194;7
173194;9
173194;10
173194;122
173194;991
173194;1929
173241;21
173241;1494
173248;6
173248;7
173248;10
173248;32
173248;64
173248;88
173248;202
173248;308
173248;612
173248;673
173303;4
173303;104
173313;32
173317;7
173331;987
173345;444
173345;792
173345;1703
173348;149
173400;10
173401;19
173413;195
173413;221
173413;246
173413;617
173413;1209
173469;3
173469;38
173473;44
173473;63
173473;99
173473;159
173473;172
173531;7
173548;165
173560;1731
173565;9
173565;10
173565;96
173565;120
173565;122
173565;148
173565;267
173565;308
173565;777
173565;2095
173569;428
173570;6
173570;29
173570;31
173570;62
173570;64
173570;96
173570;144
173570;145
173570;148
173570;173
173570;187
173570;199
173570;273
173570;308
173570;328
173570;386
173570;446
173570;550
173570;645
173570;673
173570;725
173570;1061
173570;1236
173573;10
173617;17
173635;204
173655;9
173655;10
173655;122
173660;502
173748;76
173748;121
173748;201
173748;349
173757;13
173758;76
173758;456
173782;7
173833;32
173833;1179
173842;29
173842;192
173855;121
173876;9
173904;6
173904;31
173904;64
173904;77
173904;195
173904;202
173908;11
173914;10
173914;31
173914;88
173919;7
173942;170
173973;188
173981;331
173997;153
173997;1136
174001;279
174001;878
174007;10
174015;430
174026;45
174033;10
174033;266
174033;927
174043;42
174043;115
174043;287
174043;419
174047;217
174055;97
174063;6
174063;21
174063;31
174063;32
174063;64
174063;76
174063;90
174063;93
174063;109
174063;125
174063;148
174063;152
174063;173
174063;176
174063;195
174063;202
174063;207
174063;259
174063;273
174063;328
174063;927
174063;1445
174063;1638
174063;1792
174083;1
174083;2
174083;3
174083;4
174083;13
174083;30
174083;70
174083;94
174083;100
174083;146
174087;649
174097;25
174097;239
174102;534
174102;1006
174102;1265
174113;496
174147;24
174147;27
174147;85
174147;149
174147;168
174147;188
174147;677
174159;5
174170;76
174170;482
174171;161
174171;918
174177;8
174177;10
174183;29
174183;32
174183;257
174183;310
174197;530
174209;582
174216;3
174216;198
174216;263
174216;369
174242;13
174253;31
174253;125
174253;208
174253;265
174253;597
174253;738
174253;1120
174253;1351
174253;1506
174253;1810
174257;45
174258;22
174260;31
174260;142
174296;651
174298;6
174298;9
174298;10
174298;31
174298;122
174298;142
174298;173
174298;191
174298;318
174298;344
174298;388
174298;397
174298;641
174298;732
174298;904
174298;1314
174298;1840
174299;1419
174307;9
174327;148
174342;88
174342;121
174351;221
174357;62
174357;927
174369;2
174369;4
174369;33
174372;502
174372;723
174377;25
174377;36
174377;131
174437;140
174439;824
174461;142
174485;3
174485;33
174485;829
174504;45
174548;271
174598;9
174598;22
174598;54
174598;91
174598;122
174598;144
174598;147
174598;174
174598;235
174598;271
174607;88
174608;1
174608;2
174608;3
174608;4
174608;6
174608;8
174608;9
174608;10
174608;12
174608;13
174608;19
174608;20
174608;21
174608;22
174608;25
174608;28
174608;29
174608;30
174608;31
174608;32
174608;36
174608;44
174608;45
174608;54
174608;62
174608;70
174608;73
174608;79
174608;88
174608;94
174608;98
174608;99
174608;100
174608;104
174608;116
174608;121
174608;125
174608;131
174608;139
174608;140
174608;144
174608;146
174608;147
174608;148
174608;153
174608;156
174608;164
174608;165
174608;169
174608;173
174608;179
174608;182
174608;192
174608;197
174608;201
174608;206
174608;209
174608;212
174608;221
174608;255
174608;257
174608;279
174608;286
174608;289
174608;292
174608;317
174608;319
174608;328
174608;329
174608;349
174608;359
174608;368
174608;370
174608;393
174608;404
174608;408
174608;410
174608;418
174608;420
174608;461
174608;470
174608;546
174608;591
174608;625
174608;704
174608;716
174608;777
174608;788
174608;801
174608;914
174608;1040
174608;1384
174608;1484
174608;1700
174608;1914
174615;109
174615;200
174643;147
174662;2058
174698;295
174709;10
174709;152
174709;1371
174735;9
174740;3
174741;464
174758;4
174889;322
174903;502
174927;9
174939;5
174939;17
174951;13
174951;470
174973;24
174973;25
174975;62
175004;31
175004;64
175004;82
175004;90
175004;141
175004;148
175004;253
175004;273
175004;308
175004;313
175004;322
175004;366
175004;378
175004;423
175004;617
175004;1006
175004;1107
175004;1431
175036;90
175036;142
175036;229
175036;423
175036;673
175036;1249
175087;1
175087;44
175102;331
175103;32
175103;2070
175116;75
175116;85
175116;89
175116;115
175116;118
175116;177
175116;287
175116;329
175133;170
175146;73
175148;486
175174;36
175174;51
175174;112
175191;9
175191;10
175279;11
175279;29
175279;97
175305;10
175307;45
175312;451
175319;10
175366;174
175380;87
175398;413
175407;29
175407;62
175407;99
175407;148
175407;153
175413;109
175432;423
175445;46
175445;57
175465;695
175479;90
175479;187
175479;246
175479;1745
175486;9
175486;10
175486;122
175493;7
175493;87
175493;202
175493;1444
175521;13
175521;70
175527;142
175527;202
175527;642
175544;460
175545;139
175552;279
175584;3
175584;6
175584;7
175584;13
175584;54
175586;105
175586;127
175586;236
175586;359
175605;270
175605;402
175614;51
175627;199
175644;176
175644;1175
175644;1217
175700;42
175705;6
175713;142
175724;10
175724;32
175724;515
175724;1274
175750;46
175750;217
175750;638
175757;413
175766;10
175779;25
175785;8
175785;31
175785;569
175872;6
175872;191
175873;178
175911;10
175911;122
175962;8
175971;761
175986;191
176017;70
176066;6
176068;10
176095;6
176120;1148
176124;147
176124;1024
176133;722
176135;824
176162;7
176255;42
176256;125
176277;6
176285;10
176325;64
176359;295
176426;25
176444;75
176444;102
176444;118
176450;7
176450;9
176450;29
176483;4
176483;163
176489;78
176489;191
176496;291
176498;289
176534;25
176534;36
176534;147
176537;9
176547;94
176583;8
176583;76
176583;78
176583;97
176596;140
176621;267
176641;45
176641;236
176671;44
176671;151
176671;303
176678;7
176678;9
176682;1
176691;224
176698;97
176706;32
176746;867
176787;7
176804;6
176911;64
176943;590
176957;3
176961;10
176961;184
176961;221
176961;1203
176962;878
176991;8
176991;10
176991;31
176991;148
176991;280
176998;79
177015;32
177081;6
177081;31
177081;62
177081;87
177081;88
177081;126
177081;148
177085;1
177085;2
177085;19
177085;150
177108;191
177108;651
177140;24
177140;85
177141;7
177154;7
177168;32
177187;722
177214;63
177249;170
177270;21
177270;815
177319;946
177333;112
177386;187
177396;7
177396;21
177396;413
177513;76
177513;90
177523;10
177527;692
177537;78
177547;7
177547;9
177547;191
177581;76
177581;310
177586;1
177586;40
177586;70
177586;393
177587;1731
177608;24
177613;423
177619;430
177632;612
177632;1084
177633;558
177644;9
177644;10
177648;1
177648;104
177661;9
177661;10
177668;3
177668;13
177668;54
177668;94
177668;99
177668;113
177668;788
177668;1040
177748;1612
177769;28
177779;202
177790;8
177790;9
177790;76
177806;6
177806;534
177839;10
177899;93
177933;10
177933;31
177933;64
177933;88
177933;122
177933;246
177933;253
177933;308
177933;328
177933;444
177933;446
177933;460
177933;555
177933;610
177933;707
177933;712
177933;785
177933;817
177933;846
177933;939
177933;1059
177933;1109
177933;1110
177933;1226
177933;1237
177933;1342
177938;6
177938;9
177938;10
177938;64
177938;93
177938;96
177938;122
177938;125
177938;173
177938;176
177938;212
177938;259
177938;310
177938;386
177938;403
177938;446
177938;583
177938;790
177938;1168
177938;1503
177938;2161
177947;9
177954;122
177954;147
177977;3
177977;62
177977;70
178043;32
178043;88
178043;340
178043;446
178043;714
178043;1255
178043;2178
178048;28
178075;75
178075;115
178075;262
178075;287
178076;9
178082;11
178094;7
178094;147
178094;486
178094;849
178097;229
178097;1700
178112;32
178143;75
178143;287
178160;308
178167;63
178182;206
178182;1245
178188;7
178192;3
178202;10
178296;40
178296;325
178299;100
178312;99
178313;209
178320;827
178346;1176
178387;192
178407;88
178427;32
178427;93
178431;417
178449;102
178467;7
178489;32
178489;121
178489;195
178510;221
178525;7
178538;56
178538;109
178538;805
178538;861
178566;142
178568;24
178568;183
178568;392
178573;173
178579;430
178587;1489
178637;9
178637;195
178667;3
178673;10
178673;199
178673;486
178684;6
178724;10
178739;772
178750;9
178783;32
178783;420
178798;7
178804;287
178825;24
178825;46
178864;4
178864;149
178864;455
178868;60
178880;76
178887;152
178887;153
178887;360
178887;601
178887;1419
178887;2192
178915;1
178915;292
178950;7
178958;359
178958;596
178958;704
179021;478
179039;76
179039;552
179053;633
179053;805
179053;908
179055;29
179055;31
179055;32
179055;109
179065;93
179065;148
179065;808
179065;1408
179085;70
179095;229
179095;407
179104;279
179107;21
179107;191
179107;199
179107;318
179107;700
179260;109
179260;187
179265;629
179295;320
179307;10
179308;76
179308;121
179308;199
179308;386
179367;70
179367;99
179371;8
179440;333
179465;8
179465;32
179465;77
179465;90
179465;93
179465;179
179465;342
179465;661
179469;179
179469;1574
179482;166
179488;149
179488;174
179488;193
179494;122
179590;446
179638;42
179638;75
179638;89
179638;102
179638;118
179638;287
179642;1601
179649;153
179649;169
179668;131
179673;6
179673;10
179673;31
179673;64
179673;96
179673;152
179673;187
179673;199
179673;202
179673;348
179673;429
179673;519
179673;659
179673;953
179673;998
179673;1352
179674;57
179716;7
179716;32
179726;7
179726;9
179726;10
179726;32
179726;122
179726;142
179726;374
179726;741
179726;1422
179726;1769
179729;32
179749;11
179749;97
179749;141
179761;21
179774;7
179774;9
179774;10
179774;308
179774;422
179774;501
179774;735
179775;9
179781;9
179791;22
179814;32
179822;6
179822;7
179837;22
179850;19
179935;3
179935;73
179935;625
179953;31
179968;350
179986;1296
180009;9
180013;56
180032;6
180032;10
180032;147
180032;266
180032;801
180062;13
180062;30
180062;54
180062;94
180062;99
180062;178
180062;308
180062;319
180062;412
180062;776
180062;1040
180062;1061
180063;555
180064;22
180064;41
180088;122
180090;3
180090;44
180090;49
180090;51
180090;131
180090;156
180090;373
180092;88
180111;170
180118;31
180140;1175
180180;2
180180;8
180180;100
180180;121
180189;7
180200;1
180261;3
180292;332
180303;273
180303;402
180312;8
180312;10
180312;21
180312;88
180312;142
180312;152
180312;173
180312;184
180312;318
180312;331
180312;340
180316;32
180320;7
180321;4
180326;78
180326;1302
180360;115
180382;1743
180392;6
180392;31
180392;925
180396;42
180396;75
180396;102
180396;115
180396;118
180396;268
180396;287
180396;329
180406;7
180433;4
180433;28
180433;116
180436;32
180436;463
180447;6
180447;10
180447;31
180447;96
180447;122
180447;199
180447;265
180447;404
180462;90
180462;141
180492;3
180492;452
180564;531
180593;925
180600;11
180629;10
180631;102
180641;197
180647;102
180697;379
180701;550
180707;115
180711;148
180711;202
180722;19
180739;34
180762;1
180762;6
180762;10
180762;98
180762;121
180762;201
180762;229
180762;293
180762;574
180771;1731
180782;40
180798;96
180889;6
180889;7
180889;8
180889;9
180889;10
180889;31
180889;32
180889;64
180889;90
180889;96
180889;109
180889;120
180889;122
180889;142
180889;169
180889;187
180889;191
180889;199
180889;246
180889;266
180889;273
180889;314
180889;318
180889;331
180889;333
180889;340
180889;384
180889;413
180889;429
180889;629
180889;641
180889;723
180889;755
180889;788
180889;908
180889;995
180889;1110
180889;1342
180889;1814
180889;1970
180889;2013
180898;25
180898;98
180898;242
180898;697
180898;1327
180907;97
180914;97
180932;8
180932;76
181114;907
181123;10
181123;64
181123;96
181123;492
181143;3
181152;97
181202;64
181207;10
181207;64
181207;88
181207;191
181222;11
181225;10
181225;64
181225;77
181225;88
181225;96
181225;121
181225;122
181225;125
181225;142
181225;191
181225;293
181225;331
181225;344
181225;830
181225;879
181225;995
181225;1043
181225;1442
181225;1840
181225;2135
181284;10
181290;6
181290;8
181290;9
181290;10
181290;32
181290;140
181290;280
181290;428
181290;883
181290;1225
181306;9
181306;879
181324;202
181340;99
181346;40
181379;276
181385;104
181390;115
181399;3
181400;1837
181453;6
181453;96
181453;240
181453;482
181453;1814
181462;6
181462;21
181462;31
181462;64
181462;77
181462;82
181462;122
181462;126
181462;173
181462;187
181462;199
181462;202
181462;212
181462;265
181462;308
181462;328
181462;352
181462;429
181462;512
181462;519
181462;521
181462;537
181462;539
181462;611
181462;646
181462;655
181462;701
181462;867
181462;879
181462;900
181462;908
181462;953
181462;1055
181462;1146
181462;1349
181462;1406
181462;1472
181462;1745
181462;1792
181464;507
181503;13
181503;98
181530;3
181552;40
181575;3
181575;28
181575;104
181575;116
181575;124
181575;133
181579;116
181580;6
181580;9
181580;21
181580;31
181580;90
181580;93
181580;109
181580;125
181580;153
181580;165
181580;187
181580;199
181580;240
181580;253
181580;293
181580;310
181580;318
181580;339
181580;352
181580;388
181580;443
181580;473
181580;482
181580;514
181580;519
181580;576
181580;629
181580;633
181580;645
181580;683
181580;706
181580;723
181580;794
181580;905
181580;1086
181580;1165
181580;1309
181580;1581
181580;1751
181592;6
181592;7
181592;8
181592;9
181592;64
181592;76
181592;77
181592;152
181592;195
181592;199
181592;267
181592;362
181592;428
181592;601
181592;728
181600;195
181600;267
181600;286
181604;1035
181613;207
181615;7
181647;40
181668;142
181668;259
181668;397
181668;537
181668;583
181668;1612
181668;2255
181674;463
181684;1469
181686;78
181736;201
181736;308
181738;7
181738;8
181738;10
181738;21
181738;64
181738;77
181738;259
181738;386
181738;1941
181739;622
181809;9
181827;11
181827;550
181838;1508
181846;8
181846;9
181846;11
181846;62
181846;485
181846;1004
181849;10
181854;207
181898;503
181909;1
181909;3
181909;4
181909;13
181909;19
181909;21
181909;30
181909;32
181909;54
181909;94
181909;99
181909;104
181909;206
181909;368
181909;393
181909;418
181909;420
181966;125
181966;308
181966;388
181966;852
181973;4
182001;3
182001;95
182001;503
182043;388
182043;700
182062;32
182066;257
182075;88
182138;32
182153;207
182153;374
182153;1039
182153;1751
182158;212
182158;436
182175;1
182203;6
182203;64
182203;202
182203;328
182203;403
182203;446
182203;770
182219;139
182219;437
182229;6
182229;29
182229;31
182229;32
182229;142
182229;153
182229;176
182229;187
182229;229
182229;280
182229;286
182229;310
182229;340
182229;344
182229;361
182229;386
182229;429
182229;482
182229;609
182229;612
182229;631
182229;641
182229;645
182229;646
182229;655
182229;666
182229;714
182229;732
182229;881
182229;893
182229;900
182229;935
182229;960
182229;1323
182229;1376
182229;1442
182229;1504
182229;1700
182229;1833
182229;2192
182239;269
182316;6
182316;88
182316;273
182316;1751
182318;9
182344;3
182390;902
182404;169
182411;6
182411;126
182435;115
182435;287
182441;217
182472;100
182506;82
182541;27
182547;7
182547;9
182562;148
182562;253
182562;349
182562;1120
182598;10
182598;56
182603;88
182663;3
182663;236
182670;10
182670;191
182708;97
182725;11
182725;97
182772;9
182772;90
182815;78
182826;2078
182860;81
182897;56
182942;7
182942;10
182942;29
182942;31
182942;32
182942;82
182942;96
182942;121
182942;141
182942;142
182942;148
182942;169
182942;191
182942;192
182942;201
182942;277
182942;322
182942;388
182942;406
182942;482
182942;483
182942;629
182942;631
182942;700
182942;1418
182942;1872
182950;113
183008;9
183018;202
183087;24
183087;57
183089;7
183089;9
183089;10
183089;122
183089;125
183089;469
183106;8
183114;97
183128;3
183137;10
183147;8
183147;9
183147;10
183147;21
183147;32
183147;56
183147;62
183147;77
183147;88
183147;120
183147;173
183147;187
183147;199
183147;200
183147;253
183147;331
183147;515
183147;1539
183147;2015
183159;179
183162;7
183201;79
183201;543
183256;25
183256;30
183256;32
183256;36
183256;165
183256;188
183256;373
183261;815
183262;7
183262;744
183309;1
183309;2
183309;3
183309;4
183309;19
183309;22
183309;28
183309;30
183309;44
183309;45
183309;58
183309;85
183309;94
183309;104
183309;105
183309;124
183309;167
183309;206
183309;285
183309;289
183309;547
183309;608
183309;1227
183309;1245
183342;29
183363;19
183363;28
183363;100
183372;9
183372;1307
183416;31
183438;191
183466;10
183466;32
183466;87
183466;125
183466;141
183466;153
183466;166
183466;179
183466;240
183466;310
183466;366
183466;367
183466;388
183466;423
183466;444
183466;471
183466;492
183466;576
183466;617
183466;633
183466;652
183466;672
183466;716
183466;723
183466;726
183466;794
183466;903
183466;1031
183466;1210
183466;1234
183466;1281
183466;1431
183466;1504
183484;338
183501;1418
183580;22
183584;32
183607;6
183607;10
183607;31
183607;87
183607;88
183607;152
183607;153
183607;240
183607;253
183607;265
183607;318
183607;388
183607;1439
183619;463
183639;10
183651;248
183665;166
183665;670
183668;651
183679;103
183682;1199
183685;79
183686;102
183704;269
183753;464
183771;8
183771;815
183811;21
183811;64
183811;141
183811;166
183811;202
183811;207
183811;1297
183822;271
183835;142
183844;6
183844;8
183844;10
183844;21
183844;29
183844;31
183844;32
183844;64
183844;76
183844;77
183844;78
183844;82
183844;87
183844;88
183844;96
183844;120
183844;121
183844;122
183844;140
183844;142
183844;145
183844;147
183844;148
183844;153
183844;173
183844;187
183844;191
183844;201
183844;207
183844;208
183844;209
183844;212
183844;246
183844;251
183844;259
183844;265
183844;266
183844;267
183844;273
183844;280
183844;293
183844;308
183844;310
183844;322
183844;328
183844;344
183844;349
183844;355
183844;360
183844;361
183844;397
183844;413
183844;428
183844;453
183844;483
183844;562
183844;583
183844;631
183844;645
183844;661
183844;706
183844;728
183844;840
183844;861
183844;868
183844;909
183844;921
183844;927
183844;945
183844;1024
183844;1116
183844;1289
183844;1467
183844;1517
183844;1701
183844;1743
183851;79
183894;10
183902;429
183926;40
183926;104
183931;907
183964;6
183964;10
183964;31
183964;64
183964;87
183964;148
183964;166
183964;176
183964;471
183964;546
183987;102
184004;120
184008;8
184020;432
184040;10
184065;40
184082;9
184082;78
184087;32
184098;17
184135;9
184243;1812
184246;6
184246;9
184246;10
184254;240
184289;7
184296;9
184296;10
184301;6
184301;21
184324;10
184337;32
184346;9
184404;31
184404;199
184404;609
184404;693
184404;893
184404;900
184404;911
184404;965
184404;1077
184404;1258
184420;233
184441;70
184441;292
184441;456
184446;3
184460;121
184472;170
184497;10
184497;78
184518;7
184518;125
184518;141
184518;1134
184518;2095
184540;8
184553;40
184573;213
184595;3
184608;85
184608;183
184668;11
184668;32
184668;815
184710;461
184724;21
184736;6
184736;8
184736;11
184744;8
184744;9
184744;10
184744;21
184744;200
184744;278
184744;413
184744;515
184744;536
184750;88
184750;699
