source;target;weight
88.0;355.0;63
88.0;527.0;36
88.0;574.0;30
88.0;706.0;189
88.0;723.0;212
88.0;735.0;72
88.0;1199.0;282
88.0;1550.0;57
88.0;1764.0;34
122.0;136.0;76
122.0;140.0;253
122.0;173.0;627
122.0;200.0;25
122.0;205.0;40
122.0;215.0;427
122.0;259.0;251
122.0;280.0;136
122.0;315.0;261
122.0;353.0;18
122.0;355.0;52
122.0;527.0;21
122.0;574.0;17
122.0;706.0;117
122.0;723.0;139
122.0;735.0;35
122.0;1199.0;188
122.0;1550.0;42
122.0;1764.0;17
136.0;140.0;96
136.0;173.0;115
136.0;200.0;4
136.0;205.0;15
136.0;215.0;83
136.0;259.0;69
136.0;280.0;27
136.0;315.0;67
136.0;353.0;4
136.0;355.0;12
136.0;527.0;18
136.0;574.0;11
136.0;706.0;26
136.0;723.0;24
136.0;735.0;22
136.0;1199.0;24
136.0;1550.0;4
136.0;1764.0;4
140.0;173.0;280
140.0;200.0;14
140.0;205.0;32
140.0;215.0;175
140.0;259.0;171
140.0;280.0;69
140.0;315.0;176
140.0;353.0;11
140.0;355.0;28
140.0;527.0;12
140.0;574.0;19
140.0;706.0;50
140.0;723.0;56
140.0;735.0;44
140.0;1199.0;89
140.0;1550.0;15
140.0;1764.0;9
173.0;200.0;27
173.0;205.0;49
173.0;215.0;498
173.0;259.0;346
173.0;280.0;145
173.0;315.0;314
173.0;353.0;23
173.0;355.0;67
173.0;527.0;29
173.0;574.0;21
173.0;706.0;165
173.0;723.0;188
173.0;735.0;61
173.0;1199.0;226
173.0;1550.0;41
173.0;1764.0;30
200.0;205.0;1
200.0;215.0;17
200.0;259.0;11
200.0;280.0;6
200.0;315.0;15
200.0;353.0;1
200.0;355.0;2
200.0;527.0;3
200.0;574.0;1
200.0;706.0;8
200.0;723.0;8
200.0;735.0;1
200.0;1199.0;6
200.0;1550.0;1
200.0;1764.0;2
205.0;215.0;35
205.0;259.0;25
205.0;280.0;11
205.0;315.0;34
205.0;353.0;4
205.0;355.0;5
205.0;527.0;4
205.0;574.0;4
205.0;706.0;8
205.0;723.0;8
205.0;735.0;5
205.0;1199.0;21
205.0;1550.0;4
215.0;259.0;192
215.0;280.0;108
215.0;315.0;197
215.0;353.0;13
215.0;355.0;40
215.0;527.0;23
215.0;574.0;15
215.0;706.0;97
215.0;723.0;106
215.0;735.0;40
215.0;1199.0;139
215.0;1550.0;32
215.0;1764.0;14
259.0;280.0;78
259.0;315.0;200
259.0;353.0;13
259.0;355.0;32
259.0;527.0;16
259.0;574.0;11
259.0;706.0;77
259.0;723.0;68
259.0;735.0;75
259.0;1199.0;163
259.0;1550.0;28
259.0;1764.0;13
280.0;315.0;58
280.0;353.0;8
280.0;355.0;14
280.0;527.0;9
280.0;574.0;5
280.0;706.0;41
280.0;723.0;41
280.0;735.0;17
280.0;1199.0;59
280.0;1550.0;11
280.0;1764.0;8
315.0;353.0;9
315.0;355.0;31
315.0;527.0;19
315.0;574.0;26
315.0;706.0;87
315.0;723.0;103
315.0;735.0;37
315.0;1199.0;151
315.0;1550.0;31
315.0;1764.0;15
353.0;355.0;2
353.0;527.0;2
353.0;574.0;2
353.0;706.0;4
353.0;723.0;6
353.0;735.0;5
353.0;1199.0;7
353.0;1550.0;2
353.0;1764.0;1
355.0;527.0;5
355.0;574.0;2
355.0;706.0;17
355.0;723.0;17
355.0;735.0;9
355.0;1199.0;19
355.0;1550.0;3
355.0;1764.0;2
527.0;574.0;3
527.0;706.0;3
527.0;723.0;4
527.0;735.0;2
527.0;1199.0;12
527.0;1550.0;1
527.0;1764.0;2
574.0;706.0;5
574.0;723.0;7
574.0;735.0;1
574.0;1199.0;12
574.0;1550.0;2
574.0;1764.0;1
706.0;723.0;122
706.0;735.0;12
706.0;1199.0;86
706.0;1550.0;12
706.0;1764.0;11
723.0;735.0;11
723.0;1199.0;87
723.0;1550.0;11
723.0;1764.0;6
735.0;1199.0;24
735.0;1764.0;4
735.0;1550.0;3
1199.0;1550.0;27
1199.0;1764.0;7
1550.0;1764.0;1
