;word;occurences;frequency
76;Years;11;0.0014986376021798365
77;Boehner;11;0.0014986376021798365
78;Talks;11;0.0014986376021798365
79;Cancer;10;0.0013623978201634877
80;Address;10;0.0013623978201634877
81;Reform;10;0.0013623978201634877
82;Awards;10;0.0013623978201634877
83;Bombing;10;0.0013623978201634877
84;Star;10;0.0013623978201634877
85;NYT;10;0.0013623978201634877
86;North;10;0.0013623978201634877
87;Nelson;10;0.0013623978201634877
88;Washington;10;0.0013623978201634877
89;Driven;10;0.0013623978201634877
90;Chicken;9;0.001226158038147139
91;Immigration;9;0.001226158038147139
92;John;9;0.001226158038147139
93;Gay;9;0.001226158038147139
94;Scandal;9;0.001226158038147139
95;Story;9;0.001226158038147139
96;Health;9;0.001226158038147139
97;Act;9;0.001226158038147139
98;Senate;9;0.001226158038147139
99;Look;9;0.001226158038147139
100;Kerry;9;0.001226158038147139
101;Race;9;0.001226158038147139
102;Way;9;0.001226158038147139
103;Lab;9;0.001226158038147139
104;History;9;0.001226158038147139
105;Food;9;0.001226158038147139
106;Seconds;9;0.001226158038147139
107;Chris;8;0.0010899182561307902
108;Christie;8;0.0010899182561307902
109;Gravity;8;0.0010899182561307902
110;Ukraine;8;0.0010899182561307902
111;Calls;8;0.0010899182561307902
112;Year;8;0.0010899182561307902
113;Fire;8;0.0010899182561307902
114;Home;8;0.0010899182561307902
115;Protest;8;0.0010899182561307902
116;White;8;0.0010899182561307902
117;Iran;8;0.0010899182561307902
118;Says;8;0.0010899182561307902
119;Paris;8;0.0010899182561307902
120;Short;8;0.0010899182561307902
121;Gun;8;0.0010899182561307902
122;Conclave;8;0.0010899182561307902
123;Oscars;7;0.0009536784741144414
124;Broadway;7;0.0009536784741144414
125;NSA;7;0.0009536784741144414
126;James;7;0.0009536784741144414
127;Super;7;0.0009536784741144414
128;Yard;7;0.0009536784741144414
129;Teton;7;0.0009536784741144414
130;Research;7;0.0009536784741144414
131;Debate;7;0.0009536784741144414
132;Inside;7;0.0009536784741144414
133;Art;7;0.0009536784741144414
134;Real;7;0.0009536784741144414
135;Modern;7;0.0009536784741144414
136;Protests;7;0.0009536784741144414
137;Scenes;7;0.0009536784741144414
138;Kenya;7;0.0009536784741144414
139;Haiyan;7;0.0009536784741144414
140;Family;7;0.0009536784741144414
141;Care;7;0.0009536784741144414
142;Drinks;7;0.0009536784741144414
143;Cocktail;7;0.0009536784741144414
144;Future;7;0.0009536784741144414
145;Time;7;0.0009536784741144414
146;Recipes;7;0.0009536784741144414
147;Tell;7;0.0009536784741144414
148;George;7;0.0009536784741144414
149;March;7;0.0009536784741144414
150;Deadly;6;0.0008174386920980927
151;Legacy;6;0.0008174386920980927
152;Bowl;6;0.0008174386920980927
153;Action;6;0.0008174386920980927
154;Change;6;0.0008174386920980927
155;Service;6;0.0008174386920980927
156;Syrian;6;0.0008174386920980927
157;Military;6;0.0008174386920980927
158;Law;6;0.0008174386920980927
159;Mark;6;0.0008174386920980927
160;Bittman;6;0.0008174386920980927
161;Work;6;0.0008174386920980927
162;Korea;6;0.0008174386920980927
163;South;6;0.0008174386920980927
164;Francis;6;0.0008174386920980927
165;Typhoon;6;0.0008174386920980927
166;Control;6;0.0008174386920980927
167;Russia;6;0.0008174386920980927
168;Makes;6;0.0008174386920980927
169;Drones;6;0.0008174386920980927
170;Roast;6;0.0008174386920980927
171;Turkey;6;0.0008174386920980927
172;End;6;0.0008174386920980927
173;Final;6;0.0008174386920980927
174;Footage;6;0.0008174386920980927
175;American;6;0.0008174386920980927
176;Critics;6;0.0008174386920980927
177;Deal;6;0.0008174386920980927
178;Trade;6;0.0008174386920980927
179;Thanksgiving;6;0.0008174386920980927
180;Mayor;6;0.0008174386920980927
181;Dead;6;0.0008174386920980927
182;Mayoral;6;0.0008174386920980927
183;Mall;6;0.0008174386920980927
184;GOP;6;0.0008174386920980927
185;Snowden;6;0.0008174386920980927
186;Summer;6;0.0008174386920980927
187;Navy;6;0.0008174386920980927
188;Church;6;0.0008174386920980927
189;50th;6;0.0008174386920980927
190;Anniversary;6;0.0008174386920980927
191;Tony;6;0.0008174386920980927
192;Decoded;6;0.0008174386920980927
193;Push;5;0.0006811989100817438
194;Win;5;0.0006811989100817438
195;Presidential;5;0.0006811989100817438
196;Michael;5;0.0006811989100817438
197;Response;5;0.0006811989100817438
198;Car;5;0.0006811989100817438
199;Great;5;0.0006811989100817438
200;Martin;5;0.0006811989100817438
201;Attacks;5;0.0006811989100817438
202;Phone;5;0.0006811989100817438
203;Program;5;0.0006811989100817438
204;Today;5;0.0006811989100817438
205;Oscar;5;0.0006811989100817438
206;Detroit;5;0.0006811989100817438
207;Sea;5;0.0006811989100817438
208;Let;5;0.0006811989100817438
209;Blasio;5;0.0006811989100817438
210;Center;5;0.0006811989100817438
211;N.S.A.;5;0.0006811989100817438
212;Speaks;5;0.0006811989100817438
213;Meat;5;0.0006811989100817438
214;Greet;5;0.0006811989100817438
215;Help;5;0.0006811989100817438
216;Baby;5;0.0006811989100817438
217;Battle;5;0.0006811989100817438
218;Memorial;5;0.0006811989100817438
219;Explained;5;0.0006811989100817438
220;Book;5;0.0006811989100817438
221;Season;5;0.0006811989100817438
222;Egg;5;0.0006811989100817438
223;Smart;5;0.0006811989100817438
224;Court;5;0.0006811989100817438
225;Smoke;5;0.0006811989100817438
226;Clinton;5;0.0006811989100817438
227;Watch;5;0.0006811989100817438
228;Defends;5;0.0006811989100817438
229;de;5;0.0006811989100817438
230;College;5;0.0006811989100817438
231;Line;5;0.0006811989100817438
232;Highrise;5;0.0006811989100817438
233;Wins;5;0.0006811989100817438
234;Park;5;0.0006811989100817438
235;Christine;5;0.0006811989100817438
236;Case;5;0.0006811989100817438
237;Host;5;0.0006811989100817438
238;Verdict;5;0.0006811989100817438
239;Prince;5;0.0006811989100817438
240;Interrupted;5;0.0006811989100817438
241;Carpetbagger;4;0.0005449591280653951
242;Olympics;4;0.0005449591280653951
243;Best;4;0.0005449591280653951
244;Science;4;0.0005449591280653951
245;London;4;0.0005449591280653951
246;Olympic;4;0.0005449591280653951
247;Fight;4;0.0005449591280653951
248;Club;4;0.0005449591280653951
249;Gorman;4;0.0005449591280653951
250;Army;4;0.0005449591280653951
251;Music;4;0.0005449591280653951
252;Finding;4;0.0005449591280653951
253;Documentary;4;0.0005449591280653951
254;Preview;4;0.0005449591280653951
255;Know;4;0.0005449591280653951
256;Think;4;0.0005449591280653951
257;Talking;4;0.0005449591280653951
258;Birds;4;0.0005449591280653951
259;Robots;4;0.0005449591280653951
260;Cairo;4;0.0005449591280653951
261;Violence;4;0.0005449591280653951
262;Shadow;4;0.0005449591280653951
263;Apps;4;0.0005449591280653951
264;Jersey;4;0.0005449591280653951
265;Female;4;0.0005449591280653951
266;Ford;4;0.0005449591280653951
267;Politics;4;0.0005449591280653951
268;Biden;4;0.0005449591280653951
269;Funeral;4;0.0005449591280653951
270;Thailand;4;0.0005449591280653951
271;Utah;4;0.0005449591280653951
272;Discusses;4;0.0005449591280653951
273;Skiing;4;0.0005449591280653951
274;Brooklyn;4;0.0005449591280653951
275;Run;4;0.0005449591280653951
276;Bronx;4;0.0005449591280653951
277;Salad;4;0.0005449591280653951
278;Snow;4;0.0005449591280653951
279;Protesters;4;0.0005449591280653951
280;Girl;4;0.0005449591280653951
281;Lost;4;0.0005449591280653951
282;Business;4;0.0005449591280653951
283;Countdown;4;0.0005449591280653951
284;Struggle;4;0.0005449591280653951
285;Members;4;0.0005449591280653951
286;Fish;4;0.0005449591280653951
287;Little;4;0.0005449591280653951
288;Ruling;4;0.0005449591280653951
289;Watching;4;0.0005449591280653951
290;Colorado;4;0.0005449591280653951
291;Power;4;0.0005449591280653951
292;Right;4;0.0005449591280653951
293;Blue;4;0.0005449591280653951
294;Party;4;0.0005449591280653951
295;Hands;4;0.0005449591280653951
296;Africa;4;0.0005449591280653951
297;Leader;4;0.0005449591280653951
298;Men;4;0.0005449591280653951
299;Senator;4;0.0005449591280653951
300;Live;4;0.0005449591280653951
301;Remembers;4;0.0005449591280653951
302;Sex;4;0.0005449591280653951
303;Chocolate;4;0.0005449591280653951
304;Train;4;0.0005449591280653951
305;Crash;4;0.0005449591280653951
306;Victims;4;0.0005449591280653951
307;Bay;4;0.0005449591280653951
308;Philippines;4;0.0005449591280653951
309;Tornado;4;0.0005449591280653951
310;Air;4;0.0005449591280653951
311;Janet;4;0.0005449591280653951
312;Yellen;4;0.0005449591280653951
313;Rob;4;0.0005449591280653951
314;Twitter;4;0.0005449591280653951
315;Secret;4;0.0005449591280653951
316;App;4;0.0005449591280653951
317;TV;4;0.0005449591280653951
318;Reid;4;0.0005449591280653951
319;Ted;4;0.0005449591280653951
320;Cruz;4;0.0005449591280653951
321;Federal;4;0.0005449591280653951
322;Rouhani;4;0.0005449591280653951
323;Revival;4;0.0005449591280653951
324;Spring;4;0.0005449591280653951
325;Quinn;4;0.0005449591280653951
326;Chemical;4;0.0005449591280653951
327;Brazil;4;0.0005449591280653951
328;Open;4;0.0005449591280653951
329;Bomb;4;0.0005449591280653951
330;Speak;4;0.0005449591280653951
331;Voting;4;0.0005449591280653951
332;Rights;4;0.0005449591280653951
333;Trial;4;0.0005449591280653951
334;Runner;4;0.0005449591280653951
335;Royal;4;0.0005449591280653951
336;Media;4;0.0005449591280653951
337;Zimmerman;4;0.0005449591280653951
338;Social;4;0.0005449591280653951
339;Defense;4;0.0005449591280653951
340;East;4;0.0005449591280653951
341;Suspects;4;0.0005449591280653951
342;Marco;4;0.0005449591280653951
343;Rubio;4;0.0005449591280653951
344;Hugo;4;0.0005449591280653951
345;ChÃ¡vez;4;0.0005449591280653951
346;Broken;3;0.00040871934604904634
347;Saving;3;0.00040871934604904634
348;Divide;3;0.00040871934604904634
349;Training;3;0.00040871934604904634
350;Workout;3;0.00040871934604904634
351;Old;3;0.00040871934604904634
352;Destruction;3;0.00040871934604904634
353;Moment;3;0.00040871934604904634
354;Snowboarders;3;0.00040871934604904634
355;Water;3;0.00040871934604904634
356;Foreign;3;0.00040871934604904634
357;Policy;3;0.00040871934604904634
358;Ballet;3;0.00040871934604904634
359;Climate;3;0.00040871934604904634
360;Questions;3;0.00040871934604904634
361;Looking;3;0.00040871934604904634
362;Walter;3;0.00040871934604904634
363;Photographer;3;0.00040871934604904634
364;Gatsby;3;0.00040871934604904634
365;Jellyfish;3;0.00040871934604904634
366;Sandwich;3;0.00040871934604904634
367;Negotiations;3;0.00040871934604904634
368;Mr.;3;0.00040871934604904634
369;Lee;3;0.00040871934604904634
370;Film;3;0.00040871934604904634
371;Budget;3;0.00040871934604904634
372;Character;3;0.00040871934604904634
373;Data;3;0.00040871934604904634
374;School;3;0.00040871934604904634
375;Academy;3;0.00040871934604904634
376;Memorable;3;0.00040871934604904634
377;Moments;3;0.00040871934604904634
378;Auto;3;0.00040871934604904634
379;Winter;3;0.00040871934604904634
380;Changes;3;0.00040871934604904634
381;Working;3;0.00040871934604904634
382;Band;3;0.00040871934604904634
383;Bridge;3;0.00040871934604904634
384;Vintage;3;0.00040871934604904634
385;1/7/14;3;0.00040871934604904634
386;Dies;3;0.00040871934604904634
387;1/6/14;3;0.00040871934604904634
388;Democrats;3;0.00040871934604904634
389;Plane;3;0.00040871934604904634
390;1/3/14;3;0.00040871934604904634
391;Police;3;0.00040871934604904634
392;Weapons;3;0.00040871934604904634
393;1/2/14;3;0.00040871934604904634
394;12/30/13;3;0.00040871934604904634
395;Putin;3;0.00040871934604904634
396;Hits;3;0.00040871934604904634
397;Trailer;3;0.00040871934604904634
398;12/27/13;3;0.00040871934604904634
399;Shakes;3;0.00040871934604904634
400;Lebanon;3;0.00040871934604904634
401;Moscow;3;0.00040871934604904634
402;12/26/13;3;0.00040871934604904634
403;Snowboarding;3;0.00040871934604904634
404;Grand;3;0.00040871934604904634
405;Peace;3;0.00040871934604904634
406;Coming;3;0.00040871934604904634
407;Spanish;3;0.00040871934604904634
408;Tomato;3;0.00040871934604904634
409;12/23/13;3;0.00040871934604904634
410;Challenge;3;0.00040871934604904634
411;Bitcoin;3;0.00040871934604904634
412;Apple;3;0.00040871934604904634
413;Extreme;3;0.00040871934604904634
414;Eyes;3;0.00040871934604904634
415;Lose;3;0.00040871934604904634
416;12/19/13;3;0.00040871934604904634
417;12/18/13;3;0.00040871934604904634
418;Pork;3;0.00040871934604904634
419;Spider;3;0.00040871934604904634
420;12/17/13;3;0.00040871934604904634
421;12/16/13;3;0.00040871934604904634
422;Inspired;3;0.00040871934604904634
423;12/12/13;3;0.00040871934604904634
424;Kiev;3;0.00040871934604904634
425;Leaves;3;0.00040871934604904634
426;Roasted;3;0.00040871934604904634
427;12/11/13;3;0.00040871934604904634
428;Healthcare.gov;3;0.00040871934604904634
429;Rule;3;0.00040871934604904634
430;12/10/13;3;0.00040871934604904634
431;Faces;3;0.00040871934604904634
432;Highlights;3;0.00040871934604904634
433;12/9/13;3;0.00040871934604904634
434;Disaster;3;0.00040871934604904634
435;Rules;3;0.00040871934604904634
436;Republicans;3;0.00040871934604904634
437;12/6/13;3;0.00040871934604904634
438;12/5/13;3;0.00040871934604904634
439;Trip;3;0.00040871934604904634
440;Dr.;3;0.00040871934604904634
441;Dark;3;0.00040871934604904634
442;Boy;3;0.00040871934604904634
443;Means;3;0.00040871934604904634
444;Google;3;0.00040871934604904634
445;12/3/13;3;0.00040871934604904634
446;Metro;3;0.00040871934604904634
447;Use;3;0.00040871934604904634
448;Model;3;0.00040871934604904634
449;12/2/13;3;0.00040871934604904634
450;Lapse;3;0.00040871934604904634
451;Soup;3;0.00040871934604904634
452;Pumpkin;3;0.00040871934604904634
453;11/27/13;3;0.00040871934604904634
454;Pakistan;3;0.00040871934604904634
455;Simple;3;0.00040871934604904634
456;Bradley;3;0.00040871934604904634
457;11/26/13;3;0.00040871934604904634
458;11/25/13;3;0.00040871934604904634
459;Games;3;0.00040871934604904634
460;11/22/13;3;0.00040871934604904634
461;Filibuster;3;0.00040871934604904634
462;11/20/13;3;0.00040871934604904634
463;Freedom;3;0.00040871934604904634
464;Crisis;3;0.00040871934604904634
465;Square;3;0.00040871934604904634
466;Twister;3;0.00040871934604904634
467;Doctor;3;0.00040871934604904634
468;Takes;3;0.00040871934604904634
469;Joe;3;0.00040871934604904634
470;Toronto;3;0.00040871934604904634
471;Shot;3;0.00040871934604904634
472;Jon;3;0.00040871934604904634
473;Ending;3;0.00040871934604904634
474;Crack;3;0.00040871934604904634
475;Journey;3;0.00040871934604904634
476;Kentucky;3;0.00040871934604904634
477;Guy;3;0.00040871934604904634
478;Like;3;0.00040871934604904634
479;Volume;3;0.00040871934604904634
480;Spicy;3;0.00040871934604904634
481;Eat;3;0.00040871934604904634
482;Tech;3;0.00040871934604904634
483;Nairobi;3;0.00040871934604904634
484;Steve;3;0.00040871934604904634
485;Talk;3;0.00040871934604904634
486;Debt;3;0.00040871934604904634
487;Green;3;0.00040871934604904634
488;Heckled;3;0.00040871934604904634
489;Trees;3;0.00040871934604904634
490;Plus;3;0.00040871934604904634
491;Secrets;3;0.00040871934604904634
492;Vote;3;0.00040871934604904634
493;Hunting;3;0.00040871934604904634
494;Red;3;0.00040871934604904634
495;U.N.;3;0.00040871934604904634
496;Finale;3;0.00040871934604904634
497;Hassan;3;0.00040871934604904634
498;Aaron;3;0.00040871934604904634
499;Alexis;3;0.00040871934604904634
500;Dog;3;0.00040871934604904634
501;Timeline;3;0.00040871934604904634
502;Window;3;0.00040871934604904634
503;Reserve;3;0.00040871934604904634
504;Prisoners;3;0.00040871934604904634
505;Remember;3;0.00040871934604904634
506;Black;3;0.00040871934604904634
507;Videos;3;0.00040871934604904634
508;Empire;3;0.00040871934604904634
509;Rape;3;0.00040871934604904634
510;Reality;3;0.00040871934604904634
511;Williams;3;0.00040871934604904634
512;Egyptian;3;0.00040871934604904634
513;Kids;3;0.00040871934604904634
514;King;3;0.00040871934604904634
515;Jimmy;3;0.00040871934604904634
516;Statement;3;0.00040871934604904634
517;Global;3;0.00040871934604904634
518;Border;3;0.00040871934604904634
519;Raw;3;0.00040871934604904634
520;Career;3;0.00040871934604904634
521;Reacts;3;0.00040871934604904634
522;Rice;3;0.00040871934604904634
523;Paula;3;0.00040871934604904634
524;Deen;3;0.00040871934604904634
525;Computer;3;0.00040871934604904634
526;Office;3;0.00040871934604904634
527;Past;3;0.00040871934604904634
528;Bombings;3;0.00040871934604904634
529;West;3;0.00040871934604904634
530;Village;3;0.00040871934604904634
531;Spire;3;0.00040871934604904634
532;Tsarnaev;3;0.00040871934604904634
533;Return;3;0.00040871934604904634
534;Margaret;3;0.00040871934604904634
535;Thatcher;3;0.00040871934604904634
536;Role;3;0.00040871934604904634
537;Vatican;3;0.00040871934604904634
538;Awaiting;3;0.00040871934604904634
539;Venezuela;3;0.00040871934604904634
540;Meteor;3;0.00040871934604904634
541;Reed;2;0.00027247956403269756
542;Luxury;2;0.00027247956403269756
543;Matthew;2;0.00027247956403269756
544;Ex;2;0.00027247956403269756
545;Convicted;2;0.00027247956403269756
546;Breakdown;2;0.00027247956403269756
547;Muslim;2;0.00027247956403269756
548;Dogs;2;0.00027247956403269756
549;Documentaries;2;0.00027247956403269756
550;Happens;2;0.00027247956403269756
551;Team;2;0.00027247956403269756
552;Post;2;0.00027247956403269756
553;Berlin;2;0.00027247956403269756
554;Facebook;2;0.00027247956403269756
555;Pan;2;0.00027247956403269756
556;Turned;2;0.00027247956403269756
557;K;2;0.00027247956403269756
558;Accident;2;0.00027247956403269756
559;Fever;2;0.00027247956403269756
560;NYC;2;0.00027247956403269756
561;Impact;2;0.00027247956403269756
562;Alfonso;2;0.00027247956403269756
563;CuarÃ³n;2;0.00027247956403269756
564;Goes;2;0.00027247956403269756
565;Dallas;2;0.00027247956403269756
566;Buyers;2;0.00027247956403269756
567;Rep.;2;0.00027247956403269756
568;Grimm;2;0.00027247956403269756
569;Blow;2;0.00027247956403269756
570;NFL;2;0.00027247956403269756
571;Installation;2;0.00027247956403269756
572;Break;2;0.00027247956403269756
573;Ranger;2;0.00027247956403269756
574;Cory;2;0.00027247956403269756
575;Raising;2;0.00027247956403269756
576;Minimum;2;0.00027247956403269756
577;Wage;2;0.00027247956403269756
578;Pete;2;0.00027247956403269756
579;Angry;2;0.00027247956403269756
580;Winners;2;0.00027247956403269756
581;Pasta;2;0.00027247956403269756
582;Bacon;2;0.00027247956403269756
583;Stranger;2;0.00027247956403269756
584;Lake;2;0.00027247956403269756
585;Grit;2;0.00027247956403269756
586;Bob;2;0.00027247956403269756
587;Beauty;2;0.00027247956403269756
588;Avalanche;2;0.00027247956403269756
589;Rescue;2;0.00027247956403269756
590;Check;2;0.00027247956403269756
591;Struck;2;0.00027247956403269756
592;Sarah;2;0.00027247956403269756
593;Path;2;0.00027247956403269756
594;Banks;2;0.00027247956403269756
595;Guinea;2;0.00027247956403269756
596;Language;2;0.00027247956403269756
597;Growing;2;0.00027247956403269756
598;Gaza;2;0.00027247956403269756
599;Arab;2;0.00027247956403269756
600;Idol;2;0.00027247956403269756
601;Ryan;2;0.00027247956403269756
602;Generation;2;0.00027247956403269756
603;1/17/14;2;0.00027247956403269756
604;Billion;2;0.00027247956403269756
605;Aid;2;0.00027247956403269756
606;Flying;2;0.00027247956403269756
607;Minnesota;2;0.00027247956403269756
608;Divided;2;0.00027247956403269756
609;Gives;2;0.00027247956403269756
610;Ariel;2;0.00027247956403269756
611;Rocket;2;0.00027247956403269756
612;Bloom;2;0.00027247956403269756
613;Viral;2;0.00027247956403269756
614;Alaska;2;0.00027247956403269756
615;Horses;2;0.00027247956403269756
616;Revolution;2;0.00027247956403269756
617;Extending;2;0.00027247956403269756
618;Unemployment;2;0.00027247956403269756
619;Benefits;2;0.00027247956403269756
620;Dennis;2;0.00027247956403269756
621;Rodman;2;0.00027247956403269756
622;Greatest;2;0.00027247956403269756
623;Chicago;2;0.00027247956403269756
624;Sudan;2;0.00027247956403269756
625;River;2;0.00027247956403269756
626;Afghanistan;2;0.00027247956403269756
627;Highway;2;0.00027247956403269756
628;Strip;2;0.00027247956403269756
629;Lone;2;0.00027247956403269756
630;Match;2;0.00027247956403269756
631;Destroying;2;0.00027247956403269756
632;Braces;2;0.00027247956403269756
633;Antarctic;2;0.00027247956403269756
634;Group;2;0.00027247956403269756
635;Mom;2;0.00027247956403269756
636;Matter;2;0.00027247956403269756
637;Ship;2;0.00027247956403269756
638;Ice;2;0.00027247956403269756
639;Volgograd;2;0.00027247956403269756
640;Second;2;0.00027247956403269756
641;Inventor;2;0.00027247956403269756
642;AndrÃ©;2;0.00027247956403269756
643;Tribute;2;0.00027247956403269756
644;Victory;2;0.00027247956403269756
645;Mary;2;0.00027247956403269756
646;Beirut;2;0.00027247956403269756
647;Crackdown;2;0.00027247956403269756
648;Arabic;2;0.00027247956403269756
649;Moore;2;0.00027247956403269756
650;Taken;2;0.00027247956403269756
651;Message;2;0.00027247956403269756
652;Clean;2;0.00027247956403269756
653;Anti;2;0.00027247956403269756
654;Pussy;2;0.00027247956403269756
655;Riot;2;0.00027247956403269756
656;Member;2;0.00027247956403269756
657;Deadline;2;0.00027247956403269756
658;Robotics;2;0.00027247956403269756
659;Darpa;2;0.00027247956403269756
660;12/20/13;2;0.00027247956403269756
661;Orange;2;0.00027247956403269756
662;Whiskey;2;0.00027247956403269756
663;Weight;2;0.00027247956403269756
664;Ham;2;0.00027247956403269756
665;Rum;2;0.00027247956403269756
666;Faith;2;0.00027247956403269756
667;Target;2;0.00027247956403269756
668;Britain;2;0.00027247956403269756
669;Currency;2;0.00027247956403269756
670;San;2;0.00027247956403269756
671;Francisco;2;0.00027247956403269756
672;Cab;2;0.00027247956403269756
673;Afghan;2;0.00027247956403269756
674;Karzai;2;0.00027247956403269756
675;Advice;2;0.00027247956403269756
676;Cream;2;0.00027247956403269756
677;Dreams;2;0.00027247956403269756
678;Japan;2;0.00027247956403269756
679;Competition;2;0.00027247956403269756
680;Played;2;0.00027247956403269756
681;Fears;2;0.00027247956403269756
682;Moon;2;0.00027247956403269756
683;Chef;2;0.00027247956403269756
684;Restaurant;2;0.00027247956403269756
685;Coffee;2;0.00027247956403269756
686;Preparing;2;0.00027247956403269756
687;Mix;2;0.00027247956403269756
688;Road;2;0.00027247956403269756
689;Feeding;2;0.00027247956403269756
690;Outside;2;0.00027247956403269756
691;High;2;0.00027247956403269756
692;Hustle;2;0.00027247956403269756
693;Russell;2;0.00027247956403269756
694;Baked;2;0.00027247956403269756
695;Waste;2;0.00027247956403269756
696;12/13/13;2;0.00027247956403269756
697;Clash;2;0.00027247956403269756
698;Wine;2;0.00027247956403269756
699;Cheese;2;0.00027247956403269756
700;Sebelius;2;0.00027247956403269756
701;Grilled;2;0.00027247956403269756
702;Wars;2;0.00027247956403269756
703;Executive;2;0.00027247956403269756
704;Editor;2;0.00027247956403269756
705;N.B.A.;2;0.00027247956403269756
706;Scores;2;0.00027247956403269756
707;Leaders;2;0.00027247956403269756
708;Gather;2;0.00027247956403269756
709;Castro;2;0.00027247956403269756
710;Congress;2;0.00027247956403269756
711;Complete;2;0.00027247956403269756
712;Wear;2;0.00027247956403269756
713;Purge;2;0.00027247956403269756
714;Words;2;0.00027247956403269756
715;Spying;2;0.00027247956403269756
716;Democratic;2;0.00027247956403269756
717;Presidents;2;0.00027247956403269756
718;Congressional;2;0.00027247956403269756
719;Plans;2;0.00027247956403269756
720;Reaction;2;0.00027247956403269756
721;Remembered;2;0.00027247956403269756
722;Son;2;0.00027247956403269756
723;Good;2;0.00027247956403269756
724;NYPD;2;0.00027247956403269756
725;Cooper;2;0.00027247956403269756
726;Accidental;2;0.00027247956403269756
727;Deep;2;0.00027247956403269756
728;Visit;2;0.00027247956403269756
729;Largest;2;0.00027247956403269756
730;12/4/13;2;0.00027247956403269756
731;Killed;2;0.00027247956403269756
732;Surfaces;2;0.00027247956403269756
733;Bankruptcy;2;0.00027247956403269756
734;Gets;2;0.00027247956403269756
735;Fruit;2;0.00027247956403269756
736;Workers;2;0.00027247956403269756
737;Store;2;0.00027247956403269756
738;Opening;2;0.00027247956403269756
739;Amazon;2;0.00027247956403269756
740;Delivery;2;0.00027247956403269756
741;Anchovies;2;0.00027247956403269756
742;B.;2;0.00027247956403269756
743;HealthCare.gov;2;0.00027247956403269756
744;Ahead;2;0.00027247956403269756
745;Crumb;2;0.00027247956403269756
746;Toxic;2;0.00027247956403269756
747;Sandy;2;0.00027247956403269756
748;Oprah;2;0.00027247956403269756
749;Netanyahu;2;0.00027247956403269756
750;Nuclear;2;0.00027247956403269756
751;Jones;2;0.00027247956403269756
752;Happy;2;0.00027247956403269756
753;Pastrami;2;0.00027247956403269756
754;Chess;2;0.00027247956403269756
755;Remembering;2;0.00027247956403269756
756;Public;2;0.00027247956403269756
757;11/21/13;2;0.00027247956403269756
758;Drone;2;0.00027247956403269756
759;Strike;2;0.00027247956403269756
760;Errol;2;0.00027247956403269756
761;Morris;2;0.00027247956403269756
762;Mating;2;0.00027247956403269756
763;Behavior;2;0.00027247956403269756
764;Stop;2;0.00027247956403269756
765;Midwest;2;0.00027247956403269756
